IGBP_MODIS,IGBP_VIIRS,WUE,WUE_ECO,SIF,ET,Phase_Angle,SIF_Uncertainty,IGBP,WUE_gCkgH20,GPP,IGBP_class_MODIS,IGBP_class_VIIRS,SiteName,Lat,Lon,Timestamp,LocalTime,TOD,Season,kg_class,kg_confidence,kg_label,SPEI
11.0,11.0,0.046797883,0.24473722,0.312119,6.5912466,26.666647,0.34766275,11.0,0.6378551420941949,4.254182066917419,WET,WET,fos133,-22.0,-43.0,2021-11-23 15:37:09,2021-11-23 13:00:00,Midday,Spring,3.0,79.0,Aw,-1.3352642059326172
13.0,13.0,0.06888394,1.099561,0.34701744,5.205247,33.859028,0.36231148,13.0,0.9388881100714207,4.7298476693034175,URB,URB,fos133,-22.0,-43.0,2021-11-23 15:37:09,2021-11-23 13:00:00,Midday,Spring,3.0,79.0,Aw,-1.3352642059326172
17.0,17.0,0.066259176,0.7743789,0.39634514,6.401544,28.607126,0.3495136,17.0,0.903112562596798,5.402184238433838,WAT,WAT,fos133,-22.0,-43.0,2021-11-23 15:37:09,2021-11-23 13:00:00,Midday,Spring,3.0,79.0,Aw,-1.3352642059326172
4.0,4.0,0.033696845,0.27650988,0.11376486,2.4602594,55.032482,0.26740935,4.0,0.45928799971938133,1.550615038201213,DBF,DBF,fos166,44.0,26.0,2021-10-23 09:10:08,2021-10-23 11:00:00,Midday,Fall,25.0,66.0,Dfa,1.9316169023513794
8.0,8.0,0.018573176,0.28260612,0.08719902,2.4994557,69.886566,0.2419682,8.0,0.2531523904576898,1.1885226072371007,WSA,WSA,fos166,44.0,26.0,2021-10-23 09:10:08,2021-10-23 11:00:00,Midday,Fall,25.0,66.0,Dfa,1.9316169023513794
12.0,12.0,0.04996902,0.2846427,0.094556525,1.9312596,73.38825,0.23682278,12.0,0.6810777593776584,1.2888054405152798,CRO,CRO,fos166,44.0,26.0,2021-10-23 09:10:08,2021-10-23 11:00:00,Midday,Fall,25.0,66.0,Dfa,1.9316169023513794
13.0,13.0,0.09646688,0.11733193,0.12053123,2.4487739,71.805214,0.24226394,13.0,1.3148435276001693,1.6428406807780267,URB,URB,fos166,44.0,26.0,2021-10-23 09:10:08,2021-10-23 11:00:00,Midday,Fall,25.0,66.0,Dfa,1.9316169023513794
14.0,14.0,0.063458584,0.17220451,0.11583531,2.3987584,71.29731,0.2514726,14.0,0.8649405033141375,1.5788352620601656,CVM,CVM,fos166,44.0,26.0,2021-10-23 09:10:08,2021-10-23 11:00:00,Midday,Fall,25.0,66.0,Dfa,1.9316169023513794
4.0,4.0,0.10439837,1.1044898,0.40727225,4.7862854,58.72131,0.33267468,4.0,1.4229497802257538,5.551120760142804,DBF,DBF,fos166,44.0,26.0,2022-08-12 08:25:59,2022-08-12 10:00:00,Morning,Summer,25.0,66.0,Dfa,-0.7863377928733826
12.0,12.0,0.077894896,0.9147174,0.13131641,4.020151,65.71585,0.29567474,12.0,1.061707436144352,1.7898426480591298,CRO,CRO,fos166,44.0,26.0,2022-08-12 08:25:59,2022-08-12 10:00:00,Morning,Summer,25.0,66.0,Dfa,-0.7863377928733826
13.0,13.0,0.10347183,0.9429036,0.1422531,4.0777454,64.21721,0.2952,13.0,1.410321049541235,1.9389097648859026,URB,URB,fos166,44.0,26.0,2022-08-12 08:25:59,2022-08-12 10:00:00,Morning,Summer,25.0,66.0,Dfa,-0.7863377928733826
14.0,14.0,0.21788979,1.0647869,0.25742006,4.868437,69.105316,0.31187898,14.0,2.9698377799987794,3.508635458946228,CVM,CVM,fos166,44.0,26.0,2022-08-12 08:25:59,2022-08-12 10:00:00,Morning,Summer,25.0,66.0,Dfa,-0.7863377928733826
1.0,1.0,0.059484135,0.069334984,0.28119755,4.7272696,39.577755,0.3517952,1.0,0.8107687649503351,3.832722578048706,ENF,ENF,fos151,-34.0,138.0,2022-09-19 04:11:19,2022-09-19 13:30:00,Midday,Spring,7.0,100.0,BSk,1.4969098567962646
2.0,2.0,0.0654937,1.3394063,0.26098207,3.9191453,44.90352,0.32451162,2.0,0.892679170370102,3.5571855649352075,EBF,EBF,fos151,-34.0,138.0,2022-09-19 04:11:19,2022-09-19 13:30:00,Midday,Spring,7.0,100.0,BSk,1.4969098567962646
5.0,5.0,0.12154203,1.121887,0.46168074,3.9511688,40.61192,0.36827788,5.0,1.656617856398225,6.292708487808705,MF,MF,fos151,-34.0,138.0,2022-09-19 04:11:19,2022-09-19 13:30:00,Midday,Spring,7.0,100.0,BSk,1.4969098567962646
8.0,8.0,0.07849925,0.7043921,0.32015592,4.198489,43.463615,0.3269141,8.0,1.0699447790533305,4.363725170493126,WSA,WSA,fos151,-34.0,138.0,2022-09-19 04:11:19,2022-09-19 13:30:00,Midday,Spring,7.0,100.0,BSk,1.4969098567962646
9.0,9.0,0.13770331,1.1288943,0.5377625,3.8162436,50.087845,0.37957165,9.0,1.876896175593138,7.329703184366227,SAV,SAV,fos151,-34.0,138.0,2022-09-19 04:11:19,2022-09-19 13:30:00,Midday,Spring,7.0,100.0,BSk,1.4969098567962646
10.0,10.0,0.12585656,0.75429064,0.46156844,3.4400077,46.093777,0.37828958,10.0,1.7154249598085882,6.291177904903889,GRA,GRA,fos151,-34.0,138.0,2022-09-19 04:11:19,2022-09-19 13:30:00,Midday,Spring,7.0,100.0,BSk,1.4969098567962646
11.0,11.0,0.048190624,0.3114381,0.19422685,4.409481,27.037748,0.29062095,11.0,0.6568381986021996,2.647311912328005,WET,WET,fos151,-34.0,138.0,2022-09-19 04:11:19,2022-09-19 13:30:00,Midday,Spring,7.0,100.0,BSk,1.4969098567962646
12.0,12.0,0.21941967,1.1784234,0.8734963,4.1611786,37.29231,0.42678362,12.0,2.9906901441514493,11.905754487514496,CRO,CRO,fos151,-34.0,138.0,2022-09-19 04:11:19,2022-09-19 13:30:00,Midday,Spring,7.0,100.0,BSk,1.4969098567962646
13.0,13.0,0.051445767,0.48390275,0.17637607,3.3385584,32.413013,0.32623032,13.0,0.7012058080732823,2.404005896151066,URB,URB,fos151,-34.0,138.0,2022-09-19 04:11:19,2022-09-19 13:30:00,Midday,Spring,7.0,100.0,BSk,1.4969098567962646
16.0,16.0,0.07319191,0.30491808,0.18617344,2.450622,27.067844,0.28878498,16.0,0.9976057466864586,2.5375439739227295,BSV,BSV,fos151,-34.0,138.0,2022-09-19 04:11:19,2022-09-19 13:30:00,Midday,Spring,7.0,100.0,BSk,1.4969098567962646
17.0,17.0,0.12090333,0.5926365,0.38725927,3.6079369,38.75567,0.32154322,17.0,1.6479123614728453,5.2783439144492155,WAT,WAT,fos151,-34.0,138.0,2022-09-19 04:11:19,2022-09-19 13:30:00,Midday,Spring,7.0,100.0,BSk,1.4969098567962646
1.0,1.0,0.03564492,2.6754456,0.15590668,3.7240562,112.158035,0.26762867,1.0,0.4858402416110039,2.1250080108642577,ENF,ENF,fos084,-33.0,-70.0,2021-10-22 21:14:11,2021-10-22 16:30:00,Afternoon,Spring,29.0,80.0,ET,-0.9673564434051514
6.0,6.0,0.05967309,0.9424227,0.13867463,2.8242111,91.25113,0.25184843,6.0,0.8133442103490234,1.8901352302730086,CSH,CSH,fos084,-33.0,-70.0,2021-10-22 21:14:11,2021-10-22 16:30:00,Afternoon,Spring,29.0,80.0,ET,-0.9673564434051514
7.0,7.0,0.03219973,0.7298352,-0.033253796,1.4996029,92.7487,0.28912276,7.0,0.43888230945914986,-0.45324924491345886,OSH,OSH,fos084,-33.0,-70.0,2021-10-22 21:14:11,2021-10-22 16:30:00,Afternoon,Spring,29.0,80.0,ET,-0.9673564434051514
8.0,8.0,0.12323173,1.563957,0.39296773,3.253889,99.71504,0.24235131,8.0,1.6796484983712436,5.356150170266629,WSA,WSA,fos084,-33.0,-70.0,2021-10-22 21:14:11,2021-10-22 16:30:00,Afternoon,Spring,29.0,80.0,ET,-0.9673564434051514
9.0,9.0,0.060186975,0.8929661,0.1714709,2.9428146,91.20216,0.21217562,9.0,0.8203484652191401,2.3371483044326307,SAV,SAV,fos084,-33.0,-70.0,2021-10-22 21:14:11,2021-10-22 16:30:00,Afternoon,Spring,29.0,80.0,ET,-0.9673564434051514
10.0,10.0,0.15955995,0.69706047,0.24706474,1.8454926,90.619736,0.25122035,10.0,2.174802121669054,3.3674923989176753,GRA,GRA,fos084,-33.0,-70.0,2021-10-22 21:14:11,2021-10-22 16:30:00,Afternoon,Spring,29.0,80.0,ET,-0.9673564434051514
12.0,12.0,0.0891197,1.1250712,0.25982356,2.405924,85.6015,0.22965017,12.0,1.2147015461325645,3.541395132541657,CRO,CRO,fos084,-33.0,-70.0,2021-10-22 21:14:11,2021-10-22 16:30:00,Afternoon,Spring,29.0,80.0,ET,-0.9673564434051514
13.0,13.0,0.065397516,1.010257,0.11624257,2.4179316,85.614784,0.21131396,13.0,0.8913681416213513,1.5843862654268743,URB,URB,fos084,-33.0,-70.0,2021-10-22 21:14:11,2021-10-22 16:30:00,Afternoon,Spring,29.0,80.0,ET,-0.9673564434051514
14.0,14.0,0.016662994,1.1584179,0.05090046,3.2470908,81.79703,0.2243433,14.0,0.2271166136674583,0.6937732601165771,CVM,CVM,fos084,-33.0,-70.0,2021-10-22 21:14:11,2021-10-22 16:30:00,Afternoon,Spring,29.0,80.0,ET,-0.9673564434051514
10.0,10.0,0.059197918,0.3809376,0.14151147,2.66461,22.748072,0.36903146,10.0,0.8068676166236401,1.928801337182522,GRA,GRA,fos149,40.0,-111.0,2022-04-27 17:10:59,2022-04-27 10:00:00,Morning,Spring,26.0,90.0,Dfb,-1.5118507146835327
6.0,6.0,0.06109038,1.0766386,0.11820698,1.9958785,48.023285,0.27450085,6.0,0.8326618787646294,1.6111611080169679,CSH,CSH,eco078,31.0,-109.0,2021-02-20 20:23:18,2021-02-20 13:00:00,Midday,Winter,7.0,100.0,BSk,0.05526700243353844
7.0,7.0,0.020737331,0.8218262,0.023431964,1.0874462,61.337776,0.29314932,7.0,0.28264982644468545,0.31937767229974273,OSH,OSH,eco078,31.0,-109.0,2021-02-20 20:23:18,2021-02-20 13:00:00,Midday,Winter,7.0,100.0,BSk,0.05526700243353844
8.0,8.0,0.05452411,1.2678527,0.11820698,2.3389056,48.023285,0.27450085,8.0,0.743163602501154,1.6111611080169679,WSA,WSA,eco078,31.0,-109.0,2021-02-20 20:23:18,2021-02-20 13:00:00,Midday,Winter,7.0,100.0,BSk,0.05526700243353844
10.0,10.0,0.02806595,0.8649244,0.02937565,0.8992462,58.979424,0.30011842,10.0,0.3825388941168785,0.40039010934531694,GRA,GRA,eco078,31.0,-109.0,2021-02-20 20:23:18,2021-02-20 13:00:00,Midday,Winter,7.0,100.0,BSk,0.05526700243353844
12.0,12.0,0.074910775,1.0509254,0.14368983,1.54598,53.46885,0.34962404,12.0,1.0210338608920575,1.9584923301637174,CRO,CRO,eco078,31.0,-109.0,2021-02-20 20:23:18,2021-02-20 13:00:00,Midday,Winter,7.0,100.0,BSk,0.05526700243353844
13.0,13.0,0.064940825,0.789412,0.069366984,1.0585109,67.59776,0.31458002,13.0,0.8851434461772443,0.9454719928652049,URB,URB,eco078,31.0,-109.0,2021-02-20 20:23:18,2021-02-20 13:00:00,Midday,Winter,7.0,100.0,BSk,0.05526700243353844
16.0,16.0,-0.09767973,0.58925664,-0.04656928,0.6388895,51.475372,0.38873968,16.0,-1.3313746760040523,-0.6347392908483744,BSV,BSV,eco078,31.0,-109.0,2021-02-20 20:23:18,2021-02-20 13:00:00,Midday,Winter,7.0,100.0,BSk,0.05526700243353844
7.0,7.0,0.26448175,0.0,0.14887142,0.89817274,27.116993,0.4485016,7.0,3.6048862949013714,2.029117479324341,OSH,OSH,fos010,24.0,46.0,2021-06-24 09:37:49,2021-06-24 12:30:00,Midday,Summer,4.0,100.0,BWh,-0.9209927916526794
10.0,10.0,0.20867895,0.0,0.16426945,1.0595162,46.570004,0.44726562,10.0,2.844294032603502,2.238992567062378,GRA,GRA,fos010,24.0,46.0,2021-06-24 09:37:49,2021-06-24 12:30:00,Midday,Summer,4.0,100.0,BWh,-0.9209927916526794
13.0,13.0,0.15003037,0.0,0.037116818,0.3216429,29.6055,0.44287217,13.0,2.044914004802704,0.5059022311121225,URB,URB,fos010,24.0,46.0,2021-06-24 09:37:49,2021-06-24 12:30:00,Midday,Summer,4.0,100.0,BWh,-0.9209927916526794
16.0,16.0,0.2446689,0.0,0.09197019,0.42946333,38.97195,0.47574952,16.0,3.334837120175362,1.2535536952316761,BSV,BSV,fos010,24.0,46.0,2021-06-24 09:37:49,2021-06-24 12:30:00,Midday,Summer,4.0,100.0,BWh,-0.9209927916526794
8.0,8.0,0.04711181,0.38834682,0.085034214,1.8714229,49.331272,0.2105663,8.0,0.6421339601278305,1.1590163362771273,WSA,WSA,tmx025,39.0,-111.0,2021-11-30 21:26:11,2021-11-30 14:00:00,Midday,Fall,5.0,90.0,BWk,-2.621368408203125
9.0,9.0,0.008401048,0.3547054,0.010571003,1.7564902,48.866463,0.22029293,9.0,0.11450628927908839,0.14408277034759523,SAV,SAV,tmx025,39.0,-111.0,2021-11-30 21:26:11,2021-11-30 14:00:00,Midday,Fall,5.0,90.0,BWk,-2.621368408203125
10.0,10.0,0.0087177865,0.3138398,0.017450243,1.4399182,49.46643,0.21881883,10.0,0.11882343027740717,0.23784681528806687,GRA,GRA,tmx025,39.0,-111.0,2021-11-30 21:26:11,2021-11-30 14:00:00,Midday,Fall,5.0,90.0,BWk,-2.621368408203125
12.0,12.0,-0.016464928,0.55886227,-0.025332883,1.6490353,49.813168,0.26406398,12.0,-0.2244169708900154,-0.34528719529509544,CRO,CRO,tmx025,39.0,-111.0,2021-11-30 21:26:11,2021-11-30 14:00:00,Midday,Fall,5.0,90.0,BWk,-2.621368408203125
13.0,13.0,0.04881844,0.51296586,0.081688404,1.4467248,49.34855,0.24532223,13.0,0.6653953269124031,1.113412947654724,URB,URB,tmx025,39.0,-111.0,2021-11-30 21:26:11,2021-11-30 14:00:00,Midday,Fall,5.0,90.0,BWk,-2.621368408203125
1.0,1.0,0.06964454,0.99696875,0.211868,3.4045568,25.255411,0.2974947,1.0,0.9492550876736642,2.8877608810365203,ENF,ENF,vol040,-37.0,-71.0,2021-05-03 17:43:19,2021-05-03 13:00:00,Midday,Fall,19.0,81.0,Dsc,-0.28244489431381226
2.0,2.0,0.08130979,1.6595571,0.25074184,3.3133397,24.683735,0.3243371,2.0,1.1082524094730617,3.4176112711429596,EBF,EBF,vol040,-37.0,-71.0,2021-05-03 17:43:19,2021-05-03 13:00:00,Midday,Fall,19.0,81.0,Dsc,-0.28244489431381226
7.0,7.0,0.04584527,0.76289004,0.06080025,1.0225289,77.21061,0.33029014,7.0,0.6248710322380067,0.828707415945828,OSH,OSH,vol040,-37.0,-71.0,2021-05-03 17:43:19,2021-05-03 13:00:00,Midday,Fall,19.0,81.0,Dsc,-0.28244489431381226
8.0,8.0,0.077727005,1.2892443,0.20170105,3.2191815,21.955828,0.31140897,8.0,1.0594190765917302,2.749185243844986,WSA,WSA,vol040,-37.0,-71.0,2021-05-03 17:43:19,2021-05-03 13:00:00,Midday,Fall,19.0,81.0,Dsc,-0.28244489431381226
10.0,10.0,0.044587385,1.0127945,0.010102248,0.81452006,45.7205,0.41010356,10.0,0.6077260563150049,0.13769363777711988,GRA,GRA,vol040,-37.0,-71.0,2021-05-03 17:43:19,2021-05-03 13:00:00,Midday,Fall,19.0,81.0,Dsc,-0.28244489431381226
12.0,12.0,0.05247488,0.82235974,0.24030092,3.2522728,9.965371,0.34441382,12.0,0.7152325970679522,3.2753015884757044,CRO,CRO,vol040,-37.0,-71.0,2021-05-03 17:43:19,2021-05-03 13:00:00,Midday,Fall,19.0,81.0,Dsc,-0.28244489431381226
2.0,2.0,0.08054589,2.112999,0.74252766,4.035983,26.994926,0.33477783,2.0,1.0978404445946217,10.120652056336404,EBF,EBF,vol032,38.0,14.0,2021-05-28 14:38:59,2021-05-28 15:30:00,Afternoon,Spring,8.0,90.0,Csa,-1.6642019748687744
4.0,4.0,0.21568038,1.8393636,1.1225518,5.3751225,13.063298,0.42972952,4.0,2.9397235207259658,15.300381017923357,DBF,DBF,vol032,38.0,14.0,2021-05-28 14:38:59,2021-05-28 15:30:00,Afternoon,Spring,8.0,90.0,Csa,-1.6642019748687744
5.0,5.0,0.18517816,1.7183658,0.95981526,4.9264016,19.373266,0.3920191,5.0,2.523978329896927,13.082282044887544,MF,MF,vol032,38.0,14.0,2021-05-28 14:38:59,2021-05-28 15:30:00,Afternoon,Spring,8.0,90.0,Csa,-1.6642019748687744
8.0,8.0,0.16368699,1.800058,0.7679029,4.837394,17.280622,0.38937408,8.0,2.231053683757782,10.466516672968865,WSA,WSA,vol032,38.0,14.0,2021-05-28 14:38:59,2021-05-28 15:30:00,Afternoon,Spring,8.0,90.0,Csa,-1.6642019748687744
4.0,4.0,0.17316607,1.0352829,0.55374813,3.8575335,27.126383,0.38411665,4.0,2.360253485143185,7.547587022781372,DBF,DBF,tmx010,30.0,-91.0,2021-04-03 18:25:30,2021-04-03 12:30:00,Midday,Spring,14.0,100.0,Cfa,1.538301944732666
5.0,5.0,0.11564465,1.2508591,0.4640712,4.082907,45.81174,0.35429356,5.0,1.5762365613877773,6.325290649533272,MF,MF,tmx010,30.0,-91.0,2021-04-03 18:25:30,2021-04-03 12:30:00,Midday,Spring,14.0,100.0,Cfa,1.538301944732666
8.0,8.0,0.13293141,0.945394,0.45854282,3.8313181,55.544743,0.35045224,8.0,1.8118551355600359,6.249938688278198,WSA,WSA,tmx010,30.0,-91.0,2021-04-03 18:25:30,2021-04-03 12:30:00,Midday,Spring,14.0,100.0,Cfa,1.538301944732666
9.0,9.0,0.08756696,0.563164,0.23936519,3.9513009,55.33613,0.3022808,9.0,1.193537622243166,3.2625475433468822,SAV,SAV,tmx010,30.0,-91.0,2021-04-03 18:25:30,2021-04-03 12:30:00,Midday,Spring,14.0,100.0,Cfa,1.538301944732666
11.0,11.0,0.09250858,0.043461263,0.30420873,3.7426941,53.64035,0.29985675,11.0,1.2608919019252063,4.146364931166172,WET,WET,tmx010,30.0,-91.0,2021-04-03 18:25:30,2021-04-03 12:30:00,Midday,Spring,14.0,100.0,Cfa,1.538301944732666
12.0,12.0,0.09616697,0.537054,0.31471306,3.3048859,55.058548,0.3492068,12.0,1.3107557785511017,4.289539019465447,CRO,CRO,tmx010,30.0,-91.0,2021-04-03 18:25:30,2021-04-03 12:30:00,Midday,Spring,14.0,100.0,Cfa,1.538301944732666
13.0,13.0,0.15290852,0.84531564,0.47471333,3.2683733,60.209576,0.35186052,13.0,2.0841431127488614,6.4703426265716555,URB,URB,tmx010,30.0,-91.0,2021-04-03 18:25:30,2021-04-03 12:30:00,Midday,Spring,14.0,100.0,Cfa,1.538301944732666
14.0,14.0,0.12584922,1.0077208,0.46686584,3.591155,59.72886,0.35450214,14.0,1.7153248301148416,6.36338136613369,CVM,CVM,tmx010,30.0,-91.0,2021-04-03 18:25:30,2021-04-03 12:30:00,Midday,Spring,14.0,100.0,Cfa,1.538301944732666
17.0,17.0,0.09968869,0.25459853,0.29013616,3.9103622,54.783955,0.30698967,17.0,1.3587567960470917,3.9545558398962024,WAT,WAT,tmx010,30.0,-91.0,2021-04-03 18:25:30,2021-04-03 12:30:00,Midday,Spring,14.0,100.0,Cfa,1.538301944732666
10.0,10.0,0.083450645,0.41742378,0.26961178,4.176747,62.990025,0.28152877,10.0,1.13743229418993,3.674808505177498,GRA,GRA,fos061,38.0,106.0,2022-08-31 01:23:28,2022-08-31 08:30:00,Morning,Summer,5.0,100.0,BWk,1.1739437580108643
12.0,12.0,0.1321469,0.95877385,0.55826294,3.964523,66.50536,0.29952216,12.0,1.8011621779203415,7.609123929738999,CRO,CRO,fos061,38.0,106.0,2022-08-31 01:23:28,2022-08-31 08:30:00,Morning,Summer,5.0,100.0,BWk,1.1739437580108643
13.0,13.0,0.08931791,0.45822275,0.35031682,3.7787888,79.67967,0.27614003,13.0,1.2174031183868648,4.774818291068077,URB,URB,fos061,38.0,106.0,2022-08-31 01:23:28,2022-08-31 08:30:00,Morning,Summer,5.0,100.0,BWk,1.1739437580108643
16.0,16.0,0.0767894,0.23321585,0.15526325,2.1668744,30.141281,0.339598,16.0,1.0466395420581103,2.116238030791283,BSV,BSV,fos061,38.0,106.0,2022-08-31 01:23:28,2022-08-31 08:30:00,Morning,Summer,5.0,100.0,BWk,1.1739437580108643
7.0,7.0,0.09916814,0.4371316,0.3144613,2.6615818,45.153793,0.39606932,7.0,1.3516617034375669,4.286107394099235,OSH,OSH,fos148,31.0,35.0,2022-03-29 11:50:58,2022-03-29 14:00:00,Midday,Spring,4.0,98.0,BWh,-0.185939222574234
10.0,10.0,0.07133612,0.5637308,0.28427285,3.9882383,66.29427,0.3476557,10.0,0.9723113206028939,3.8746389394998553,GRA,GRA,fos148,31.0,35.0,2022-03-29 11:50:58,2022-03-29 14:00:00,Midday,Spring,4.0,98.0,BWh,-0.185939222574234
12.0,12.0,0.11578872,0.7684531,0.40503898,3.984889,60.55402,0.36503327,12.0,1.5782002610713244,5.520681333243847,CRO,CRO,fos148,31.0,35.0,2022-03-29 11:50:58,2022-03-29 14:00:00,Midday,Spring,4.0,98.0,BWh,-0.185939222574234
13.0,13.0,0.06504356,0.5085001,0.20659018,3.5680017,44.396423,0.36879426,13.0,0.8865437386184931,2.8158240938186645,URB,URB,fos148,31.0,35.0,2022-03-29 11:50:58,2022-03-29 14:00:00,Midday,Spring,4.0,98.0,BWh,-0.185939222574234
16.0,16.0,0.05445233,0.44262385,0.13413697,1.4766998,43.525417,0.42572403,16.0,0.7421852561831475,1.8282869666814805,BSV,BSV,fos148,31.0,35.0,2022-03-29 11:50:58,2022-03-29 14:00:00,Midday,Spring,4.0,98.0,BWh,-0.185939222574234
17.0,17.0,0.0608867,0.26591486,0.19321455,3.3029265,20.4411,0.34732634,17.0,0.829885716997087,2.633514324873686,WAT,WAT,fos148,31.0,35.0,2022-03-29 11:50:58,2022-03-29 14:00:00,Midday,Spring,4.0,98.0,BWh,-0.185939222574234
10.0,10.0,0.042105112,1.0081935,0.11703922,2.107907,76.37208,0.26525867,10.0,0.5738926796242595,1.595244548767805,GRA,GRA,sif011,41.0,-96.0,2020-10-12 16:33:49,2020-10-12 10:00:00,Morning,Fall,25.0,100.0,Dfa,-0.36761415004730225
12.0,12.0,0.030449538,0.86630607,0.07818573,2.380338,74.84012,0.2768127,12.0,0.41502719694748524,1.0656714955717326,CRO,CRO,sif011,41.0,-96.0,2020-10-12 16:33:49,2020-10-12 10:00:00,Morning,Fall,25.0,100.0,Dfa,-0.36761415004730225
13.0,13.0,0.06361138,0.97050524,0.16107738,2.5350487,78.07094,0.26993072,13.0,0.8670231197029352,2.1954846918582915,URB,URB,sif011,41.0,-96.0,2020-10-12 16:33:49,2020-10-12 10:00:00,Morning,Fall,25.0,100.0,Dfa,-0.36761415004730225
14.0,14.0,0.022385493,1.0013759,0.061227005,2.7471464,71.83221,0.23890941,14.0,0.3051142685115338,0.8345240778103471,CVM,CVM,sif011,41.0,-96.0,2020-10-12 16:33:49,2020-10-12 10:00:00,Morning,Fall,25.0,100.0,Dfa,-0.36761415004730225
7.0,7.0,0.025534904,0.24744077,0.11397479,4.3717504,62.049843,0.32316762,7.0,0.3480407364852727,1.5534763508290053,OSH,OSH,fos236,30.0,31.0,2022-10-09 07:18:39,2022-10-09 09:30:00,Morning,Fall,4.0,100.0,BWh,0.5747665762901306
12.0,12.0,0.03693372,0.37819538,0.1687465,4.338686,63.102333,0.2776851,12.0,0.5034066051244735,2.3000148114562036,CRO,CRO,fos236,30.0,31.0,2022-10-09 07:18:39,2022-10-09 09:30:00,Morning,Fall,4.0,100.0,BWh,0.5747665762901306
13.0,13.0,0.018358544,0.25984344,0.08345201,4.3389554,60.842213,0.27994433,13.0,0.2502269481122494,1.1374508780986072,URB,URB,fos236,30.0,31.0,2022-10-09 07:18:39,2022-10-09 09:30:00,Morning,Fall,4.0,100.0,BWh,0.5747665762901306
16.0,16.0,0.005041128,0.13439336,0.026089052,2.066617,61.248005,0.3709902,16.0,0.06871057497337461,0.3555937751941383,BSV,BSV,fos236,30.0,31.0,2022-10-09 07:18:39,2022-10-09 09:30:00,Morning,Fall,4.0,100.0,BWh,0.5747665762901306
17.0,17.0,-0.0010719554,0.11791055,0.07351285,5.0562396,60.820633,0.3172014,17.0,-0.014610752464504913,1.0019801753759385,WAT,WAT,fos236,30.0,31.0,2022-10-09 07:18:39,2022-10-09 09:30:00,Morning,Fall,4.0,100.0,BWh,0.5747665762901306
10.0,10.0,0.077016756,1.0463617,0.3596029,3.8445337,45.366642,0.34850708,10.0,1.0497383834421636,4.901387504637242,GRA,GRA,fos017,39.0,116.0,2022-06-18 05:40:29,2022-06-18 13:30:00,Midday,Summer,7.0,100.0,BSk,1.3275808095932007
12.0,12.0,0.039211415,1.0824746,0.4313351,3.9441938,47.758545,0.36376032,12.0,0.5344515831023455,5.879097298383713,CRO,CRO,fos017,39.0,116.0,2022-06-18 05:40:29,2022-06-18 13:30:00,Midday,Summer,7.0,100.0,BSk,1.3275808095932007
1.0,1.0,0.0719749,2.612774,0.38693118,4.2315454,67.419655,0.28866687,1.0,0.9810179325938225,5.2738719964027405,ENF,ENF,tmx026,31.0,-92.0,2020-09-29 20:22:29,2020-09-29 14:00:00,Midday,Fall,14.0,100.0,Cfa,-1.3515571355819702
2.0,2.0,0.078327335,3.3164554,0.51222783,3.9258523,31.82316,0.32352772,2.0,1.0676015817373992,6.981665367484093,EBF,EBF,tmx026,31.0,-92.0,2020-09-29 20:22:29,2020-09-29 14:00:00,Midday,Fall,14.0,100.0,Cfa,-1.3515571355819702
4.0,4.0,0.09009011,2.3940945,0.6317682,3.886413,30.534796,0.34242678,4.0,1.2279282115399839,8.611000928878784,DBF,DBF,tmx026,31.0,-92.0,2020-09-29 20:22:29,2020-09-29 14:00:00,Midday,Fall,14.0,100.0,Cfa,-1.3515571355819702
5.0,5.0,0.08068535,2.4591348,0.40509132,4.0911427,55.909042,0.28579763,5.0,1.09974128395319,5.521394630372525,MF,MF,tmx026,31.0,-92.0,2020-09-29 20:22:29,2020-09-29 14:00:00,Midday,Fall,14.0,100.0,Cfa,-1.3515571355819702
8.0,8.0,0.082751565,2.9718874,0.42244333,3.7056453,50.5159,0.30324408,8.0,1.127903826609254,5.757902591824532,WSA,WSA,tmx026,31.0,-92.0,2020-09-29 20:22:29,2020-09-29 14:00:00,Midday,Fall,14.0,100.0,Cfa,-1.3515571355819702
9.0,9.0,0.11036227,3.06766,0.53261626,3.2932124,33.14933,0.32906985,9.0,1.5042377262562514,7.259559592008591,SAV,SAV,tmx026,31.0,-92.0,2020-09-29 20:22:29,2020-09-29 14:00:00,Midday,Fall,14.0,100.0,Cfa,-1.3515571355819702
10.0,10.0,0.09112573,2.8254554,0.5411436,3.2584195,34.23516,0.34099466,10.0,1.2420436549186706,7.375787215828896,GRA,GRA,tmx026,31.0,-92.0,2020-09-29 20:22:29,2020-09-29 14:00:00,Midday,Fall,14.0,100.0,Cfa,-1.3515571355819702
12.0,12.0,0.08889545,1.9195073,0.36190864,3.2648242,44.61887,0.31140456,12.0,1.2116449501365425,4.932814823687077,CRO,CRO,tmx026,31.0,-92.0,2020-09-29 20:22:29,2020-09-29 14:00:00,Midday,Fall,14.0,100.0,Cfa,-1.3515571355819702
13.0,13.0,0.08223633,2.5732317,0.39716733,3.0243466,43.12984,0.31043363,13.0,1.1208811401575804,5.413390640020371,URB,URB,tmx026,31.0,-92.0,2020-09-29 20:22:29,2020-09-29 14:00:00,Midday,Fall,14.0,100.0,Cfa,-1.3515571355819702
